confidence,duration_seconds,end_elapsed,end_event_index,end_sequence,game_id,player_id,player_name,start_elapsed,start_event_index,start_sequence,stint_number
high,249.0,1939.0,312,474,401810454,3134903,Gary Payton II,1690.0,269,407,3
high,740.0,1939.0,313,475,401810454,3975,Stephen Curry,1199.0,189,289,3
high,262.0,1999.0,326,495,401810454,3213,Al Horford,1737.0,285,431,3
high,403.5,2140.5,356,538,401810454,4709138,Brandin Podziemski,1737.0,284,430,3
high,201.5,2140.5,357,539,401810454,2990984,Buddy Hield,1939.0,313,475,3
high,141.5,2140.5,358,540,401810454,4593016,Quinten Post,1999.0,326,495,3
high,221.0,2160.0,367,556,401810454,4897262,Will Richard,1939.0,312,474,5
high,19.5,2160.0,368,557,401810454,3134903,Gary Payton II,2140.5,357,539,4
high,19.5,2160.0,369,558,401810454,4432171,Moses Moody,2140.5,358,540,4
high,449.0,2257.0,387,586,401810454,4066436,De'Anthony Melton,1808.0,294,448,3
high,196.0,2356.0,402,608,401810454,4593016,Quinten Post,2160.0,368,557,4
high,288.5,2429.0,414,627,401810454,6589,Draymond Green,2140.5,356,538,4
high,269.0,2429.0,415,628,401810454,3975,Stephen Curry,2160.0,367,556,4
high,408.0,2665.0,456,689,401810454,4432171,Moses Moody,2257.0,387,586,5
high,236.0,2665.0,457,690,401810454,4066436,De'Anthony Melton,2429.0,415,628,4
high,236.0,2665.0,458,691,401810454,3213,Al Horford,2429.0,414,627,4
high,533.0,2693.0,462,698,401810454,4709138,Brandin Podziemski,2160.0,369,558,4
high,524.0,2880,1000000000000,1000000000000,401810454,4897262,Will Richard,2356.0,402,608,6
high,215.0,2880,1000000000000,1000000000000,401810454,4431684,Trayce Jackson-Davis,2665.0,456,689,1
high,215.0,2880,1000000000000,1000000000000,401810454,4593016,Quinten Post,2665.0,457,690,5
high,215.0,2880,1000000000000,1000000000000,401810454,4592714,Pat Spencer,2665.0,458,691,1
high,187.0,2880,1000000000000,1000000000000,401810454,2990984,Buddy Hield,2693.0,462,698,4
high,282.0,282.0,53,72,401810467,4897262,Will Richard,0.0,0,0,1
high,282.0,282.0,54,73,401810467,6430,Jimmy Butler III,0.0,0,0,1
high,288.0,288.0,58,81,401810467,4432171,Moses Moody,0.0,0,0,1
high,288.0,288.0,59,82,401810467,4593016,Quinten Post,0.0,0,0,1
high,233.0,515.0,100,140,401810467,3134903,Gary Payton II,282.0,53,72,1
high,515.0,515.0,101,141,401810467,3975,Stephen Curry,0.0,0,0,1
high,227.0,515.0,102,142,401810467,4431684,Trayce Jackson-Davis,288.0,58,81,1
high,326.0,608.0,117,169,401810467,4709138,Brandin Podziemski,282.0,54,73,1
high,320.0,608.0,118,170,401810467,2990984,Buddy Hield,288.0,59,82,1
high,105.89999999999998,713.9,136,200,401810467,4592714,Pat Spencer,608.0,117,169,1
high,205.0,720.0,143,210,401810467,4897262,Will Richard,515.0,101,141,2
high,205.0,720.0,144,211,401810467,6430,Jimmy Butler III,515.0,102,142,2
high,205.0,720.0,145,212,401810467,3213,Al Horford,515.0,100,140,1
high,216.0,936.0,178,263,401810467,3134903,Gary Payton II,720.0,145,212,2
high,216.0,936.0,179,264,401810467,4593016,Quinten Post,720.0,143,210,2
high,222.10000000000002,936.0,180,265,401810467,3975,Stephen Curry,713.9,136,200,2
high,327.0,1047.0,196,292,401810467,4709138,Brandin Podziemski,720.0,144,211,2
high,439.0,1047.0,197,293,401810467,4432171,Moses Moody,608.0,118,170,2
high,238.0,1174.0,224,331,401810467,4592714,Pat Spencer,936.0,180,265,2
high,323.0,1370.0,255,372,401810467,4897262,Will Richard,1047.0,197,293,3
high,323.0,1370.0,256,373,401810467,2990984,Buddy Hield,1047.0,196,292,2
high,434.0,1370.0,258,380,401810467,3213,Al Horford,936.0,179,264,2
high,261.0999999999999,1435.1,267,389,401810467,3975,Stephen Curry,1174.0,224,331,3
high,65.09999999999991,1435.1,268,391,401810467,4593016,Quinten Post,1370.0,256,373,3
high,4.900000000000091,1440.0,273,399,401810467,3134903,Gary Payton II,1435.1,267,389,3
high,70.0,1440.0,274,400,401810467,4709138,Brandin Podziemski,1370.0,255,372,3
high,4.900000000000091,1440.0,275,401,401810467,3213,Al Horford,1435.1,268,391,3
high,214.0,1654.0,315,463,401810467,4897262,Will Richard,1440.0,273,399,4
high,763.0,1699.0,325,477,401810467,6430,Jimmy Butler III,936.0,178,263,3
high,473.0,1843.0,354,514,401810467,4432171,Moses Moody,1370.0,258,380,3
high,235.0,1934.0,371,543,401810467,3134903,Gary Payton II,1699.0,325,477,4
high,494.0,1934.0,372,544,401810467,4593016,Quinten Post,1440.0,274,400,4
high,494.0,1934.0,373,545,401810467,3975,Stephen Curry,1440.0,275,401,4
high,502.6999999999998,2156.7,405,591,401810467,4709138,Brandin Podziemski,1654.0,315,463,4
high,313.6999999999998,2156.7,406,592,401810467,2990984,Buddy Hield,1843.0,354,514,3
high,226.0,2160.0,410,598,401810467,4897262,Will Richard,1934.0,373,545,5
high,226.0,2160.0,411,599,401810467,3213,Al Horford,1934.0,372,544,4
high,226.0,2160.0,412,600,401810467,4592714,Pat Spencer,1934.0,371,543,3
high,176.0,2336.0,432,636,401810467,3975,Stephen Curry,2160.0,411,599,5
high,213.0,2373.0,439,645,401810467,4593016,Quinten Post,2160.0,410,598,5
high,298.3000000000002,2455.0,452,660,401810467,3134903,Gary Payton II,2156.7,405,591,5
high,310.0,2646.0,476,694,401810467,4897262,Will Richard,2336.0,432,636,6
high,273.0,2646.0,482,707,401810467,3213,Al Horford,2373.0,439,645,5
high,549.0,2709.0,488,717,401810467,4709138,Brandin Podziemski,2160.0,412,600,5
high,552.3000000000002,2709.0,489,718,401810467,4432171,Moses Moody,2156.7,406,592,4
high,425.0,2880,1000000000000,1000000000000,401810467,2990984,Buddy Hield,2455.0,452,660,4
high,234.0,2880,1000000000000,1000000000000,401810467,4592714,Pat Spencer,2646.0,476,694,4
high,234.0,2880,1000000000000,1000000000000,401810467,4431684,Trayce Jackson-Davis,2646.0,482,707,2
high,171.0,2880,1000000000000,1000000000000,401810467,4897449,Malevy Leons,2709.0,488,717,1
high,171.0,2880,1000000000000,1000000000000,401810467,4433149,LJ Cryer,2709.0,489,718,1
high,288.0,288.0,38,57,401810473,4593016,Quinten Post,0.0,0,0,1
high,300.0,300.0,42,64,401810473,4709138,Brandin Podziemski,0.0,0,0,1
high,383.0,383.0,54,81,401810473,4432171,Moses Moody,0.0,0,0,1
high,383.0,383.0,55,82,401810473,6589,Draymond Green,0.0,0,0,1
high,230.0,518.0,77,121,401810473,3134903,Gary Payton II,288.0,38,57,1
high,518.0,518.0,78,122,401810473,3975,Stephen Curry,0.0,0,0,1
high,234.0,534.0,81,128,401810473,4997536,Gui Santos,300.0,42,64,1
high,151.0,534.0,82,129,401810473,4431684,Trayce Jackson-Davis,383.0,54,81,1
high,202.0,720.0,113,172,401810473,4897262,Will Richard,518.0,78,122,1
high,186.0,720.0,114,173,401810473,2990984,Buddy Hield,534.0,81,128,1
high,337.0,720.0,115,174,401810473,4066436,De'Anthony Melton,383.0,55,82,1
high,186.0,720.0,116,175,401810473,4593016,Quinten Post,534.0,82,129,2
high,336.0,854.0,143,215,401810473,4709138,Brandin Podziemski,518.0,77,121,2
high,279.0,999.0,167,248,401810473,4433247,Jonathan Kuminga,720.0,114,173,1
high,279.0,999.0,168,249,401810473,4997536,Gui Santos,720.0,113,172,2
high,279.0,999.0,169,250,401810473,6589,Draymond Green,720.0,116,175,2
high,279.0,999.0,170,251,401810473,3975,Stephen Curry,720.0,115,174,2
high,373.0,1227.0,205,306,401810473,4066436,De'Anthony Melton,854.0,143,215,2
high,228.0,1227.0,206,307,401810473,4897262,Will Richard,999.0,168,249,2
high,228.0,1227.0,207,308,401810473,4593016,Quinten Post,999.0,170,251,3
high,317.0,1316.0,224,338,401810473,4432171,Moses Moody,999.0,169,250,2
high,334.0,1333.0,228,344,401810473,4709138,Brandin Podziemski,999.0,167,248,3
high,212.0,1439.0,244,367,401810473,3134903,Gary Payton II,1227.0,206,307,2
high,107.0,1440.0,247,373,401810473,2990984,Buddy Hield,1333.0,228,344,2
high,373.0,1689.0,290,438,401810473,4997536,Gui Santos,1316.0,224,338,3
high,349.0,1788.0,303,454,401810473,4709138,Brandin Podziemski,1439.0,244,367,4
high,357.0,1797.0,306,459,401810473,4432171,Moses Moody,1440.0,247,373,3
high,222.0,1911.0,328,489,401810473,3134903,Gary Payton II,1689.0,290,438,3
high,684.0,1911.0,329,490,401810473,6589,Draymond Green,1227.0,207,308,3
high,684.0,1911.0,330,491,401810473,3975,Stephen Curry,1227.0,205,306,3
high,518.0,2315.0,406,603,401810473,4066436,De'Anthony Melton,1797.0,306,459,3
high,404.0,2315.0,407,604,401810473,4593016,Quinten Post,1911.0,330,491,4
high,988.0,2776.0,469,697,401810473,4433247,Jonathan Kuminga,1788.0,303,454,2
high,865.0,2776.0,470,698,401810473,2990984,Buddy Hield,1911.0,328,489,3
high,969.0,2880,1000000000000,1000000000000,401810473,4897262,Will Richard,1911.0,329,490,3
high,565.0,2880,1000000000000,1000000000000,401810473,4431684,Trayce Jackson-Davis,2315.0,406,603,2
high,565.0,2880,1000000000000,1000000000000,401810473,4592714,Pat Spencer,2315.0,407,604,1
high,104.0,2880,1000000000000,1000000000000,401810473,4897449,Malevy Leons,2776.0,469,697,1
high,104.0,2880,1000000000000,1000000000000,401810473,4433149,LJ Cryer,2776.0,470,698,1
high,234.0,234.0,34,46,401810485,4997536,Gui Santos,0.0,0,0,1
high,254.0,254.0,40,54,401810485,4709138,Brandin Podziemski,0.0,0,0,1
high,338.0,338.0,57,76,401810485,4432171,Moses Moody,0.0,0,0,1
high,395.0,395.0,65,91,401810485,6589,Draymond Green,0.0,0,0,1
high,182.0,416.0,74,105,401810485,3134903,Gary Payton II,234.0,34,46,1
high,464.0,464.0,86,122,401810485,3975,Stephen Curry,0.0,0,0,1
high,312.0,566.0,104,149,401810485,4897262,Will Richard,254.0,40,54,1
high,304.0,720.0,136,193,401810485,4433247,Jonathan Kuminga,416.0,74,105,1
high,256.0,720.0,137,194,401810485,4709138,Brandin Podziemski,464.0,86,122,2
high,382.0,720.0,138,195,401810485,4066436,De'Anthony Melton,338.0,57,76,1
high,325.0,720.0,139,196,401810485,3213,Al Horford,395.0,65,91,1
high,378.0,944.0,178,253,401810485,2990984,Buddy Hield,566.0,104,149,1
high,224.0,944.0,179,254,401810485,3134903,Gary Payton II,720.0,138,195,2
high,275.0,995.0,186,267,401810485,6589,Draymond Green,720.0,139,196,2
high,275.0,995.0,187,268,401810485,3975,Stephen Curry,720.0,137,194,2
high,285.0,1005.0,192,276,401810485,4593016,Quinten Post,720.0,136,193,1
high,264.0,1208.0,234,336,401810485,4433247,Jonathan Kuminga,944.0,178,253,2
high,264.0,1208.0,235,337,401810485,4066436,De'Anthony Melton,944.0,179,254,2
high,251.0,1256.0,242,352,401810485,4432171,Moses Moody,1005.0,192,276,2
high,408.29999999999995,1403.3,263,378,401810485,4709138,Brandin Podziemski,995.0,186,267,3
high,408.29999999999995,1403.3,264,379,401810485,3213,Al Horford,995.0,187,268,2
high,36.700000000000045,1440.0,275,394,401810485,4897262,Will Richard,1403.3,263,378,2
high,36.700000000000045,1440.0,276,395,401810485,3134903,Gary Payton II,1403.3,264,379,3
high,246.0,1686.0,305,446,401810485,4709138,Brandin Podziemski,1440.0,276,395,4
high,478.0,1686.0,306,447,401810485,4997536,Gui Santos,1208.0,234,336,2
high,378.0,1818.0,328,484,401810485,4432171,Moses Moody,1440.0,275,394,3
high,562.0,1818.0,329,485,401810485,6589,Draymond Green,1256.0,242,352,3
high,330.0,2016.0,357,523,401810485,3134903,Gary Payton II,1686.0,305,446,4
high,330.0,2016.0,358,524,401810485,4897262,Will Richard,1686.0,306,447,3
high,849.0,2057.0,365,542,401810485,3975,Stephen Curry,1208.0,235,337,3
high,526.0,2344.0,409,602,401810485,4066436,De'Anthony Melton,1818.0,329,485,3
high,287.0,2344.0,412,624,401810485,4997536,Gui Santos,2057.0,365,542,3
high,580.0,2398.0,423,626,401810485,3213,Al Horford,1818.0,328,484,3
high,437.0,2453.0,429,638,401810485,4709138,Brandin Podziemski,2016.0,358,524,5
high,437.0,2453.0,430,639,401810485,2990984,Buddy Hield,2016.0,357,523,2
high,112.0,2510.0,444,659,401810485,6589,Draymond Green,2398.0,423,626,4
high,73.0,2526.0,452,671,401810485,4897262,Will Richard,2453.0,429,638,4
high,246.0,2590.0,462,683,401810485,3134903,Gary Payton II,2344.0,412,624,5
high,80.0,2590.0,463,684,401810485,3213,Al Horford,2510.0,444,659,4
high,60.0,2650.0,474,707,401810485,6589,Draymond Green,2590.0,462,683,5
high,232.69999999999982,2822.7,509,750,401810485,4066436,De'Anthony Melton,2590.0,463,684,4
high,478.6999999999998,2822.7,510,751,401810485,3975,Stephen Curry,2344.0,409,602,4
high,172.69999999999982,2822.7,511,752,401810485,3213,Al Horford,2650.0,474,707,5
high,427.0,2880,1000000000000,1000000000000,401810485,4432171,Moses Moody,2453.0,430,639,4
high,354.0,2880,1000000000000,1000000000000,401810485,4709138,Brandin Podziemski,2526.0,452,671,6
high,57.30000000000018,2880,1000000000000,1000000000000,401810485,4897262,Will Richard,2822.7,509,750,5
high,57.30000000000018,2880,1000000000000,1000000000000,401810485,4593016,Quinten Post,2822.7,510,751,2
high,57.30000000000018,2880,1000000000000,1000000000000,401810485,2990984,Buddy Hield,2822.7,511,752,3
high,281.0,281.0,39,58,401857824,3213,Al Horford,0.0,0,0,1
high,315.0,315.0,47,69,401857824,4709138,Brandin Podziemski,0.0,0,0,1
high,367.0,367.0,54,80,401857824,6589,Draymond Green,0.0,0,0,1
high,463.0,463.0,70,98,401857824,4432171,Moses Moody,0.0,0,0,1
high,522.0,522.0,79,114,401857824,3975,Stephen Curry,0.0,0,0,1
high,280.0,561.0,87,126,401857824,4593016,Quinten Post,281.0,39,58,1
high,246.0,561.0,88,153,401857824,4897262,Will Richard,315.0,47,69,1
high,254.0,621.0,99,143,401857824,4997536,Gui Santos,367.0,54,80,1
high,154.89999999999998,715.9,110,162,401857824,4709138,Brandin Podziemski,561.0,87,126,2
high,198.0,720.0,117,172,401857824,2990984,Buddy Hield,522.0,79,114,1
high,257.0,720.0,118,173,401857824,4066436,De'Anthony Melton,463.0,70,98,1
high,159.0,720.0,119,174,401857824,3213,Al Horford,561.0,88,153,2
high,150.0,870.0,144,216,401857824,4897262,Will Richard,720.0,117,172,2
high,239.0,959.0,156,237,401857824,3134903,Gary Payton II,720.0,118,173,1
high,239.0,959.0,157,238,401857824,6589,Draymond Green,720.0,119,174,2
high,243.10000000000002,959.0,158,239,401857824,3975,Stephen Curry,715.9,110,162,2
high,404.0,1025.0,171,259,401857824,4432171,Moses Moody,621.0,99,143,2
high,162.0,1121.0,189,288,401857824,4709138,Brandin Podziemski,959.0,156,237,3
high,353.0,1312.0,212,321,401857824,2990984,Buddy Hield,959.0,157,238,2
high,442.0,1312.0,213,322,401857824,4066436,De'Anthony Melton,870.0,144,216,2
high,287.0,1312.0,214,323,401857824,4997536,Gui Santos,1025.0,171,259,2
high,353.0,1312.0,215,324,401857824,3213,Al Horford,959.0,158,239,3
high,319.0,1440.0,236,355,401857824,4897262,Will Richard,1121.0,189,288,3
high,128.0,1440.0,237,356,401857824,3134903,Gary Payton II,1312.0,212,321,2
high,273.0,1713.0,271,406,401857824,3213,Al Horford,1440.0,237,356,4
high,336.0,1776.0,279,417,401857824,4709138,Brandin Podziemski,1440.0,236,355,4
high,520.0,1832.0,292,435,401857824,4432171,Moses Moody,1312.0,213,322,3
high,520.0,1832.0,293,436,401857824,6589,Draymond Green,1312.0,214,323,3
high,606.0,1918.0,308,461,401857824,3975,Stephen Curry,1312.0,215,324,3
high,253.0,2029.0,326,486,401857824,4897262,Will Richard,1776.0,279,417,4
high,328.0,2160.0,348,516,401857824,4066436,De'Anthony Melton,1832.0,292,435,3
high,328.0,2160.0,349,517,401857824,4997536,Gui Santos,1832.0,293,436,3
high,447.0,2160.0,350,518,401857824,4593016,Quinten Post,1713.0,271,406,2
high,131.0,2160.0,351,519,401857824,4709138,Brandin Podziemski,2029.0,326,486,5
high,157.0,2317.0,386,577,401857824,3134903,Gary Payton II,2160.0,348,516,3
high,441.0,2359.0,395,585,401857824,2990984,Buddy Hield,1918.0,308,461,3
high,275.0,2435.0,409,607,401857824,4432171,Moses Moody,2160.0,349,517,4
high,275.0,2435.0,410,608,401857824,6589,Draymond Green,2160.0,350,518,4
high,287.0,2447.0,414,616,401857824,3975,Stephen Curry,2160.0,351,519,4
high,291.0,2650.0,447,664,401857824,3213,Al Horford,2359.0,395,585,5
high,232.0,2679.0,452,674,401857824,4066436,De'Anthony Melton,2447.0,414,616,4
high,362.0,2679.0,453,675,401857824,4997536,Gui Santos,2317.0,386,577,4
high,244.0,2679.0,454,678,401857824,4709138,Brandin Podziemski,2435.0,409,607,6
high,445.0,2880,1000000000000,1000000000000,401857824,4897262,Will Richard,2435.0,410,608,5
high,230.0,2880,1000000000000,1000000000000,401857824,4593016,Quinten Post,2650.0,447,664,3
high,201.0,2880,1000000000000,1000000000000,401857824,4431684,Trayce Jackson-Davis,2679.0,452,674,1
high,201.0,2880,1000000000000,1000000000000,401857824,4592714,Pat Spencer,2679.0,453,675,1
high,201.0,2880,1000000000000,1000000000000,401857824,4433149,LJ Cryer,2679.0,454,678,1
high,318.0,318.0,48,65,401810518,4592714,Pat Spencer,0.0,0,0,1
high,318.0,318.0,49,66,401810518,4997536,Gui Santos,0.0,0,0,1
high,442.0,442.0,65,91,401810518,4709138,Brandin Podziemski,0.0,0,0,1
high,442.0,442.0,66,92,401810518,4432171,Moses Moody,0.0,0,0,1
high,442.0,442.0,67,93,401810518,4593016,Quinten Post,0.0,0,0,1
high,175.0,617.0,98,140,401810518,3134903,Gary Payton II,442.0,65,91,1
high,299.0,617.0,99,141,401810518,4897262,Will Richard,318.0,48,65,1
high,394.5,712.5,110,156,401810518,2990984,Buddy Hield,318.0,49,66,1
high,270.5,712.5,111,157,401810518,4592714,Pat Spencer,442.0,66,92,2
high,278.0,720.0,119,168,401810518,4431684,Trayce Jackson-Davis,442.0,67,93,1
high,7.5,720.0,120,169,401810518,3134903,Gary Payton II,712.5,111,157,2
high,363.0,980.0,149,217,401810518,4432171,Moses Moody,617.0,98,140,2
high,413.0,1030.0,159,230,401810518,4709138,Brandin Podziemski,617.0,99,141,2
high,317.5,1030.0,160,231,401810518,4997536,Gui Santos,712.5,110,156,2
high,438.0,1158.0,176,256,401810518,4897262,Will Richard,720.0,120,169,2
high,236.0,1266.0,190,274,401810518,3134903,Gary Payton II,1030.0,159,230,3
high,286.0,1266.0,191,275,401810518,2990984,Buddy Hield,980.0,149,217,2
high,546.0,1266.0,192,276,401810518,4593016,Quinten Post,720.0,119,168,2
high,311.0,1341.0,205,296,401810518,4592714,Pat Spencer,1030.0,160,231,3
high,99.0,1440.0,227,326,401810518,2990984,Buddy Hield,1341.0,205,296,3
high,174.0,1440.0,228,327,401810518,4431684,Trayce Jackson-Davis,1266.0,192,276,2
high,483.0,1749.0,280,397,401810518,4432171,Moses Moody,1266.0,191,275,3
high,309.0,1749.0,281,398,401810518,4592714,Pat Spencer,1440.0,227,326,4
high,309.0,1749.0,282,399,401810518,4593016,Quinten Post,1440.0,228,327,3
high,714.0,1872.0,304,428,401810518,4997536,Gui Santos,1158.0,176,256,3
high,637.0,1903.0,309,437,401810518,4709138,Brandin Podziemski,1266.0,190,274,3
high,232.0,1981.0,324,463,401810518,2990984,Buddy Hield,1749.0,280,397,4
high,232.0,1981.0,325,464,401810518,4431684,Trayce Jackson-Davis,1749.0,281,398,3
high,411.0,2160.0,355,504,401810518,4897262,Will Richard,1749.0,282,399,3
high,288.0,2160.0,356,505,401810518,4432171,Moses Moody,1872.0,304,428,4
high,257.0,2160.0,357,506,401810518,4592714,Pat Spencer,1903.0,309,437,5
high,294.0,2275.0,380,545,401810518,3134903,Gary Payton II,1981.0,324,463,4
high,173.0,2333.0,389,558,401810518,4709138,Brandin Podziemski,2160.0,355,504,4
high,357.0,2338.0,392,562,401810518,4593016,Quinten Post,1981.0,325,464,4
high,178.0,2338.0,393,563,401810518,4897449,Malevy Leons,2160.0,357,506,1
high,221.0,2496.0,423,608,401810518,4997536,Gui Santos,2275.0,380,545,4
high,720.0,2880,1000000000000,1000000000000,401810518,2990984,Buddy Hield,2160.0,356,505,5
high,547.0,2880,1000000000000,1000000000000,401810518,4592714,Pat Spencer,2333.0,389,558,6
high,542.0,2880,1000000000000,1000000000000,401810518,4431684,Trayce Jackson-Davis,2338.0,392,562,4
high,542.0,2880,1000000000000,1000000000000,401810518,4897262,Will Richard,2338.0,393,563,4
high,384.0,2880,1000000000000,1000000000000,401810518,4897449,Malevy Leons,2496.0,423,608,2
high,413.0,413.0,61,88,401810533,4432171,Moses Moody,0.0,0,0,1
high,413.0,413.0,62,89,401810533,3213,Al Horford,0.0,0,0,1
high,413.0,413.0,63,90,401810533,6589,Draymond Green,0.0,0,0,1
high,466.0,466.0,73,124,401810533,4709138,Brandin Podziemski,0.0,0,0,1
high,593.0,593.0,90,175,401810533,3975,Stephen Curry,0.0,0,0,1
high,307.0,720.0,114,176,401810533,4066436,De'Anthony Melton,413.0,61,88,1
high,307.0,720.0,115,177,401810533,4997536,Gui Santos,413.0,62,89,1
high,307.0,720.0,116,178,401810533,4593016,Quinten Post,413.0,63,90,1
high,254.0,720.0,117,179,401810533,4897262,Will Richard,466.0,73,124,1
high,148.0,868.0,140,220,401810533,4709138,Brandin Podziemski,720.0,114,176,2
high,441.0,1034.0,169,262,401810533,2990984,Buddy Hield,593.0,90,175,1
high,314.0,1034.0,170,263,401810533,6589,Draymond Green,720.0,115,177,2
high,314.0,1034.0,171,264,401810533,3975,Stephen Curry,720.0,116,178,2
high,348.0,1068.0,176,279,401810533,3213,Al Horford,720.0,117,179,2
high,479.0,1347.0,221,349,401810533,4066436,De'Anthony Melton,868.0,140,220,2
high,406.0,1440.0,238,377,401810533,4997536,Gui Santos,1034.0,171,264,2
high,372.0,1440.0,239,378,401810533,4593016,Quinten Post,1068.0,176,279,2
high,93.0,1440.0,240,379,401810533,4897262,Will Richard,1347.0,221,349,2
high,649.0,1683.0,275,431,401810533,4709138,Brandin Podziemski,1034.0,170,263,3
high,768.0,1802.0,302,472,401810533,4432171,Moses Moody,1034.0,169,262,2
high,362.0,1802.0,303,473,401810533,3213,Al Horford,1440.0,239,378,3
high,362.0,1802.0,304,474,401810533,6589,Draymond Green,1440.0,238,377,3
high,263.0,1946.0,330,515,401810533,4897262,Will Richard,1683.0,275,431,3
high,506.0,1946.0,331,516,401810533,3975,Stephen Curry,1440.0,240,379,3
high,214.0,2160.0,374,579,401810533,4709138,Brandin Podziemski,1946.0,331,516,4
high,358.0,2160.0,375,580,401810533,4066436,De'Anthony Melton,1802.0,304,474,3
high,358.0,2160.0,376,581,401810533,4997536,Gui Santos,1802.0,303,473,3
high,358.0,2160.0,377,582,401810533,4593016,Quinten Post,1802.0,302,472,3
high,383.0,2329.0,402,622,401810533,2990984,Buddy Hield,1946.0,330,515,2
high,268.0,2428.0,415,642,401810533,4432171,Moses Moody,2160.0,374,579,3
high,268.0,2428.0,416,643,401810533,6589,Draymond Green,2160.0,377,582,4
high,268.0,2428.0,417,644,401810533,3975,Stephen Curry,2160.0,376,581,4
high,403.0,2563.0,435,671,401810533,4897262,Will Richard,2160.0,375,580,4
high,222.0,2650.0,451,696,401810533,4709138,Brandin Podziemski,2428.0,416,643,5
high,222.0,2650.0,452,697,401810533,4997536,Gui Santos,2428.0,415,642,4
high,321.0,2650.0,453,698,401810533,3213,Al Horford,2329.0,402,622,4
high,108.0,2671.0,462,711,401810533,4432171,Moses Moody,2563.0,435,671,4
high,243.0,2671.0,463,712,401810533,4066436,De'Anthony Melton,2428.0,417,644,4
high,230.0,2880,1000000000000,1000000000000,401810533,4592714,Pat Spencer,2650.0,451,696,1
high,230.0,2880,1000000000000,1000000000000,401810533,4897449,Malevy Leons,2650.0,452,697,1
high,230.0,2880,1000000000000,1000000000000,401810533,4431684,Trayce Jackson-Davis,2650.0,453,698,1
high,209.0,2880,1000000000000,1000000000000,401810533,4897262,Will Richard,2671.0,462,711,5
high,209.0,2880,1000000000000,1000000000000,401810533,2990984,Buddy Hield,2671.0,463,712,3
high,304.0,304.0,43,71,401810551,4709138,Brandin Podziemski,0.0,0,0,1
high,353.0,353.0,53,86,401810551,4432171,Moses Moody,0.0,0,0,1
high,363.0,363.0,57,92,401810551,3213,Al Horford,0.0,0,0,1
high,463.0,463.0,71,112,401810551,6589,Draymond Green,0.0,0,0,1
high,266.0,570.0,86,135,401810551,4897262,Will Richard,304.0,43,71,1
high,570.0,570.0,87,136,401810551,3975,Stephen Curry,0.0,0,0,1
high,367.0,720.0,112,170,401810551,4066436,De'Anthony Melton,353.0,53,86,1
high,257.0,720.0,113,171,401810551,4997536,Gui Santos,463.0,71,112,1
high,357.0,720.0,114,172,401810551,4593016,Quinten Post,363.0,57,92,1
high,150.0,720.0,115,173,401810551,2990984,Buddy Hield,570.0,86,135,1
high,150.0,720.0,116,174,401810551,4709138,Brandin Podziemski,570.0,87,136,2
high,196.0,916.0,144,219,401810551,3213,Al Horford,720.0,116,174,2
high,237.0,957.0,154,251,401810551,4897262,Will Richard,720.0,112,170,2
high,343.0,1063.0,172,257,401810551,4432171,Moses Moody,720.0,115,173,2
high,343.0,1063.0,173,258,401810551,3975,Stephen Curry,720.0,113,171,2
high,343.0,1063.0,178,271,401810551,6589,Draymond Green,720.0,114,172,2
high,175.0,1238.0,209,308,401810551,4593016,Quinten Post,1063.0,172,257,2
high,238.0,1301.0,220,324,401810551,2990984,Buddy Hield,1063.0,178,271,2
high,344.0,1301.0,221,325,401810551,4066436,De'Anthony Melton,957.0,154,251,2
high,385.0,1301.0,222,326,401810551,4997536,Gui Santos,916.0,144,219,2
high,102.70000000000005,1403.7,246,361,401810551,3213,Al Horford,1301.0,220,324,3
high,36.299999999999955,1440.0,253,374,401810551,4066436,De'Anthony Melton,1403.7,246,361,3
high,691.0,1754.0,303,449,401810551,4709138,Brandin Podziemski,1063.0,173,258,3
high,348.0,1788.0,319,467,401810551,3213,Al Horford,1440.0,253,374,4
high,536.0,1837.0,329,480,401810551,4432171,Moses Moody,1301.0,221,325,3
high,640.0,1878.0,334,492,401810551,6589,Draymond Green,1238.0,209,308,3
high,611.0,1912.0,347,511,401810551,3975,Stephen Curry,1301.0,222,326,3
high,250.0,2087.0,378,559,401810551,4066436,De'Anthony Melton,1837.0,329,480,4
high,248.0,2160.0,397,586,401810551,4709138,Brandin Podziemski,1912.0,347,511,4
high,406.0,2160.0,398,587,401810551,4897262,Will Richard,1754.0,303,449,3
high,282.0,2160.0,399,588,401810551,4593016,Quinten Post,1878.0,334,492,3
high,259.0,2346.0,437,642,401810551,4432171,Moses Moody,2087.0,378,559,4
high,306.0,2466.0,453,663,401810551,6589,Draymond Green,2160.0,399,588,4
high,415.0,2575.0,470,689,401810551,2990984,Buddy Hield,2160.0,398,587,3
high,860.0,2648.0,481,703,401810551,4997536,Gui Santos,1788.0,319,467,3
high,488.0,2648.0,483,707,401810551,4592714,Pat Spencer,2160.0,397,586,1
high,388.1999999999998,2854.2,518,753,401810551,3213,Al Horford,2466.0,453,663,5
high,218.0999999999999,2866.1,530,795,401810551,6589,Draymond Green,2648.0,483,707,5
high,225.0999999999999,2873.1,534,799,401810551,2990984,Buddy Hield,2648.0,481,703,4
high,3.5,2876.6,536,785,401810551,6589,Draymond Green,2873.1,534,799,6
high,534.0,2880,1000000000000,1000000000000,401810551,4066436,De'Anthony Melton,2346.0,437,642,5
